number,time_s,mean_rate_hz,sem_rate_hz,n_presentations
6,0.666,7.186671633697785,0.5559445507859367,48
6,0.667,7.183961988166712,0.5559662045805881,48
6,0.668,7.181266058581289,0.5559867103589528,48
6,0.669,7.178602552573164,0.5560074579703393,48
6,0.67,7.175934907894818,0.556025653532822,48
6,0.671,7.173263721815778,0.5560434846858019,48
6,0.672,7.170644360981196,0.5560617001137645,48
6,0.673,7.168039757395825,0.556077686367822,48
6,0.674,7.165431426233275,0.5560909992202739,48
6,0.675,7.162819453435513,0.5561016335307796,48
6,0.676,7.160222495700737,0.5561145017918319,48
6,0.677,7.15765871461758,0.5561238577034743,48
6,0.678,7.155109590474098,0.55613185757328,48
6,0.679,7.152575186383906,0.5561384791951605,48
6,0.68,7.1500927369716685,0.5561427816091286,48
6,0.681,7.147607531406824,0.5561479010967365,48
6,0.682,7.145101039446551,0.5561494781789549,48
6,0.683,7.142628076430658,0.5561504027069374,48
6,0.684,7.140170088546856,0.556149839356368,48
6,0.685,7.137745693492255,0.5561532944306588,48
6,0.686,7.135300139813331,0.5561489963663788,48
6,0.687,7.132888219927281,0.5561439982848346,48
6,0.688,7.130491846657278,0.55614122389519,48
6,0.689,7.128111026391057,0.5561332417420236,48
6,0.69,7.125745270395541,0.55612363962557,48
6,0.691,7.12339457364114,0.5561123954482682,48
6,0.692,7.12105941481137,0.5561049774096865,48
6,0.693,7.118721678355185,0.5560945320883005,48
6,0.694,7.116417528509822,0.5560780798414624,48
6,0.695,7.114147427364486,0.5560514694727198,48
6,0.696,7.111874666509753,0.5560314428953115,48
6,0.697,7.1096168173699406,0.556009642618555,48
6,0.698,7.107373836026581,0.5559860471505201,48
6,0.699,7.105127573688009,0.5559635153079366,48
6,0.7,7.102914650720457,0.5559361834393267,48
6,0.701,7.1007164176618724,0.5559069949738549,48
6,0.702,7.098532808071655,0.5558759289976136,48
6,0.703,7.0963823385551565,0.555840286496491,48
6,0.704,7.094246844655202,0.5558067201534299,48
6,0.705,7.092090057467853,0.5557741157139718,48
6,0.706,7.0899485647203475,0.5557355849460515,48
6,0.707,7.087839870935447,0.555694869439305,48
6,0.708,7.085745289239764,0.555652155116171,48
6,0.709,7.083664715980873,0.5556074224447332,48
6,0.71,7.081598042068826,0.5555606521377461,48
6,0.711,7.079563741703492,0.5555139327375656,48
6,0.712,7.077525019584262,0.5554630704151174,48
6,0.713,7.07549984995564,0.5554101145572324,48
6,0.714,7.073488102635433,0.5553550469233846,48
6,0.715,7.071471543054661,0.5552959583691831,48
6,0.716,7.069486706309152,0.5552366516437574,48
6,0.717,7.067515347743444,0.5551716044096563,48
6,0.718,7.065539217862217,0.5551033783699472,48
6,0.719,7.0635948372429676,0.5550343143204723,48
6,0.72,7.06170063495852,0.5549692562603727,48
6,0.721,7.059782606248086,0.5548992774482236,48
6,0.722,7.057876780705759,0.5548270474236574,48
6,0.723,7.055964885616965,0.5547552716926653,48
6,0.724,7.054120595689644,0.5546836102434833,48
6,0.725,7.052251788445122,0.5546046134982514,48
6,0.726,7.050394475114046,0.5545233128787966,48
6,0.727,7.048530364834821,0.5544388152134055,48
6,0.728,7.046677837862133,0.5543540476426733,48
6,0.729,7.044873369318139,0.5542613910744538,48
6,0.73,7.0430438806490985,0.5541699889365668,48
6,0.731,7.041243938020895,0.5540769833328579,48
6,0.732,7.039454250667976,0.5539815930894878,48
6,0.733,7.037674601739429,0.5538838066296631,48
6,0.734,7.035904770118887,0.5537836127466719,48
6,0.735,7.034144530487378,0.5536810006060098,48
6,0.736,7.032375554244488,0.5535771621967654,48
6,0.737,7.030671460968133,0.5534696970196691,48
6,0.738,7.028940073819007,0.5533597585165839,48
6,0.739,7.027217350449884,0.5532473636252203,48
6,0.74,7.025503046359817,0.5531325034210814,48
6,0.741,7.023815501939992,0.5530195942001611,48
6,0.742,7.022117789716387,0.5528999074323894,48
6,0.743,7.0204277534279145,0.5527777343818995,48
6,0.744,7.018745134086757,0.552653067735715,48
6,0.745,7.017069669192583,0.5525259005636692,48
6,0.746,7.015401092804923,0.5523962263179029,48
6,0.747,7.013739135616253,0.5522640388321346,48
6,0.748,7.0121021137181,0.552127199124693,48
6,0.749,7.010453075849003,0.5519899346126218,48
6,0.75,7.008809842477814,0.5518501405618527,48
6,0.751,7.0071726214188,0.5517103666023705,48
6,0.752,7.005615483003958,0.5515682444092868,48
6,0.753,7.003990948854203,0.5514208519441529,48
6,0.754,7.002371616355624,0.551264354053472,48
6,0.755,7.000757194330633,0.5511121355380918,48
6,0.756,6.999165488380229,0.5509587028748736,48
6,0.757,6.997541427811163,0.5507990878543947,48
6,0.758,6.995939489185688,0.5506393088547695,48
6,0.759,6.994340783384388,0.5504769742438068,48
6,0.76,6.992726908514677,0.5503076028924693,48
6,0.761,6.991152824003765,0.5501355453738634,48
6,0.762,6.989562958846964,0.5499655135565023,48
6,0.763,6.9879751035257485,0.5497929178625656,48
6,0.764,6.9863889473888205,0.5496177585173253,48
6,0.765,6.984804177878953,0.5494400360817407,48
6,0.766,6.983239069309904,0.5492598368973173,48
6,0.767,6.981675218817134,0.5490731018730762,48
6,0.768,6.98013091000928,0.5488918188117544,48
6,0.769,6.978550572398386,0.5487038134599246,48
6,0.77,6.976970084634272,0.5485132502750169,48
6,0.771,6.97540771440485,0.5483248285298848,48
6,0.772,6.9738264639814815,0.5481292926541304,48
6,0.773,6.97226269800634,0.5479307825434284,48
6,0.774,6.97067990629229,0.5477240693627128,48
6,0.775,6.969095863244996,0.5475209414234509,48
6,0.776,6.967509753940136,0.547315274079427,48
6,0.777,6.9659212521699265,0.5471070715379333,48
6,0.778,6.9643300309814755,0.5468963382764455,48
6,0.779,6.962735762764918,0.5466830790371373,48
6,0.78,6.9611381193416095,0.5464672988213426,48
6,0.781,6.95953677205235,0.5462490028839757,48
6,0.782,6.957949980537922,0.546030989989724,48
6,0.783,6.956396506077701,0.5458080660732091,48
6,0.784,6.954802680898731,0.5455785699242837,48
6,0.785,6.953167699308804,0.5453476940471115,48
6,0.786,6.951546007914641,0.5451169778213798,48
6,0.787,6.9499186901195955,0.5448837854255223,48
6,0.788,6.948267319038696,0.5446479000503763,48
6,0.789,6.946628242905259,0.5444097728699218,48
6,0.79,6.944982546151067,0.5441691914594085,48
6,0.791,6.9432760944430205,0.5439321493061919,48
6,0.792,6.941637177986666,0.5436898553122551,48
6,0.793,6.939991130455705,0.5434443481920982,48
6,0.794,6.938319052557188,0.54319421242843,48
6,0.795,6.936657310182695,0.5429447551131508,48
6,0.796,6.934950807658968,0.5426914661052862,48
6,0.797,6.933272588688845,0.5424326622627934,48
6,0.798,6.931567560143044,0.5421717393650103,48
6,0.799,6.9298354051657505,0.5419103846478435,48
6,0.8,6.92809389542649,0.5416426312632638,48
6,0.801,6.926379392859972,0.5413767607490246,48
6,0.802,6.924636321194498,0.5411075764442881,48
6,0.803,6.9228643700376,0.5408391392438174,48
6,0.804,6.921081807126657,0.5405695739786075,48
6,0.805,6.919306412558995,0.5402932383550118,48
6,0.806,6.917519292695008,0.540014607862841,48
6,0.807,6.915720633926333,0.5397330407348803,48
6,0.808,6.913910135251257,0.5394500265224533,48
6,0.809,6.91205081007281,0.5391604203332347,48
6,0.81,6.9102343018109025,0.5388766970066384,48
6,0.811,6.908386463592201,0.5385871754468268,48
6,0.812,6.9065436916854255,0.538292589370288,48
6,0.813,6.90466902136098,0.537998529804757,48
6,0.814,6.902780265122307,0.537702259191626,48
6,0.815,6.9008776283251665,0.5373996065034656,48
6,0.816,6.898979418275894,0.5370944971284389,48
6,0.817,6.89706678017598,0.5367911929610415,48
6,0.818,6.895121351747594,0.5364855442306038,48
6,0.819,6.893160959943043,0.536178237580982,48
6,0.82,6.891166747011275,0.5358721280491505,48
6,0.821,6.889175612093047,0.5355584374321,48
6,0.822,6.887169193472473,0.5352471311030045,48
6,0.823,6.88514674266253,0.5349314657077664,48
6,0.824,6.883126103295445,0.5346102730456463,48
6,0.825,6.881070347636098,0.5342903335513843,48
6,0.826,6.879015914805575,0.5339662898264289,48
6,0.827,6.87690778487358,0.5336430229878495,48
6,0.828,6.874800491090859,0.5333168304473633,48
6,0.829,6.872657107798446,0.5329842522501959,48
6,0.83,6.870514076476867,0.5326540706586922,48
6,0.831,6.868352578114454,0.5323218745424794,48
6,0.832,6.866190974793997,0.5319857894317993,48
6,0.833,6.863992368240793,0.5316495642742294,48
6,0.834,6.861774638896698,0.5313113624787339,48
6,0.835,6.859537571974631,0.5309711970182817,48
6,0.836,6.857280956665199,0.5306290809439111,48
6,0.837,6.855004586199725,0.5302850273858574,48
6,0.838,6.852708257912261,0.5299390495548809,48
6,0.839,6.850391773300573,0.529591160743794,48
6,0.84,6.848036838943492,0.529241155928127,48
6,0.841,6.845661841427738,0.5288898136632757,48
6,0.842,6.843284682408225,0.5285362461795544,48
6,0.843,6.8408870820330945,0.5281812797314852,48
6,0.844,6.838468864317801,0.5278241483981462,48
6,0.845,6.836029368507675,0.5274651900177014,48
6,0.846,6.833568427947774,0.5271044185333443,48
6,0.847,6.831104469278195,0.5267398985529197,48
6,0.848,6.82858256051657,0.5263762062667766,48
6,0.849,6.826057324127196,0.5260100034966834,48
6,0.85,6.823510024051873,0.5256420426078572,48
6,0.851,6.820940517727364,0.5252723380498843,48
6,0.852,6.81834866744028,0.524900904391931,48
6,0.853,6.815734340373084,0.5245277563268308,48
6,0.854,6.813097408648901,0.5241529086753363,48
6,0.855,6.810437749375144,0.5237763763905313,48
6,0.856,6.807755244685925,0.523398174562401,48
6,0.857,6.805031682640679,0.5230176730833047,48
6,0.858,6.802303631274675,0.5226361709912333,48
6,0.859,6.7995523996297385,0.5222530464030969,48
6,0.86,6.796777890618401,0.5218683149644175,48
6,0.861,6.7939800123680065,0.5214819924839781,48
6,0.862,6.791158678255854,0.5210940949392001,48
6,0.863,6.7883138069431075,0.5207046384816474,48
6,0.864,6.785445322407429,0.520313639442646,48
6,0.865,6.782553153974367,0.5199211143390171,48
6,0.866,6.779637236347477,0.5195270798789154,48
6,0.867,6.776679410494573,0.5191332939907384,48
6,0.868,6.773716297685834,0.5187362392164374,48
6,0.869,6.770729260512044,0.518337727860428,48
6,0.87,6.767718255736237,0.5179377774210793,48
6,0.871,6.764665146482635,0.5175396048905112,48
6,0.872,6.761570377984544,0.5171381944118845,48
6,0.873,6.758488686618612,0.5167339225300767,48
6,0.874,6.755364775592727,0.5163317644003298,48
6,0.875,6.752235305936259,0.5159246982175096,48
6,0.876,6.749081680125074,0.5155163071454002,48
6,0.877,6.745903894924514,0.5151066102869478,48
6,0.878,6.742701952712248,0.5146956270147639,48
6,0.879,6.739475861492106,0.5142833769777032,48
6,0.88,6.736225634906613,0.5138698801074538,48
6,0.881,6.732951292248194,0.5134551566251279,48
6,0.882,6.72965285846908,0.5130392270478467,48
6,0.883,6.726312265047306,0.512623739843879,48
6,0.884,6.7229662240045185,0.5122054106026992,48
6,0.885,6.719596188903889,0.5117859400691972,48
6,0.886,6.716202207681392,0.5113653499746129,48
6,0.887,6.712784333956953,0.5109436623795327,48
6,0.888,6.709342627036572,0.5105208996802612,48
6,0.889,6.705877151913153,0.5100970846151293,48
6,0.89,6.702369880123432,0.5096733977017677,48
6,0.891,6.698839464614125,0.5092436793813757,48
6,0.892,6.695304074741322,0.5088169233302022,48
6,0.893,6.691745210084661,0.5083892075935244,48
6,0.894,6.688144865433492,0.5079586577227809,48
6,0.895,6.6845398160983125,0.5075291585814847,48
6,0.896,6.680911578894643,0.5070987728209196,48
6,0.897,6.677242165817694,0.506660735877986,48
6,0.898,6.673568369350037,0.5062288040428152,48
6,0.899,6.669871723441715,0.5057960614191208,48
6,0.9,6.666098058895987,0.5053655150150267,48
6,0.901,6.662357536694308,0.5049311610925745,48
6,0.902,6.65859453095662,0.5044960801858148,48
6,0.903,6.654791088261807,0.5040553083513215,48
6,0.904,6.650984035563515,0.5036189938727174,48
6,0.905,6.647154941163042,0.5031820349544261,48
6,0.906,6.643303967515643,0.5027444611531757,48
6,0.907,6.6394312825167505,0.5023063024593494,48
6,0.908,6.635518960336665,0.5018668503514582,48
6,0.909,6.631585756264524,0.5014304157083523,48
6,0.91,6.627649941685584,0.5009906474957918,48
6,0.911,6.623675018730772,0.5005529366235861,48
6,0.912,6.619679759251401,0.5001130349366002,48
6,0.913,6.615682451100679,0.49967189770529086,48
6,0.914,6.6116466127798175,0.49922477374873897,48
6,0.915,6.607572933266725,0.4987783079135215,48
6,0.916,6.603516392304631,0.49833644644449593,48
6,0.917,6.599440035179348,0.49789432127684746,48
6,0.918,6.595344089645848,0.4974519674174417,48
6,0.919,6.591228788508334,0.4970094203322125,48
6,0.92,6.587094369583718,0.4965667159465561,48
6,0.921,6.58294107566394,0.49612389064541734,48
6,0.922,6.578769154477122,0.4956809812730651,48
6,0.923,6.574560759504995,0.4952395173749897,48
6,0.924,6.57035282395228,0.4947965165643005,48
6,0.925,6.566127021696386,0.4943535456656528,48
6,0.926,6.561865520928052,0.4939099369823667,48
6,0.927,6.557605269425166,0.4934671636880972,48
6,0.928,6.553327955499223,0.49302453713393724,48
6,0.929,6.549033860775328,0.49258209734604685,48
6,0.93,6.54472327145231,0.49213988479608256,48
6,0.931,6.5403964782540465,0.491697940397926,48
6,0.932,6.536053776379721,0.49125630550405264,48
6,0.933,6.531695465453016,0.49081502190153314,48
6,0.934,6.527303750327675,0.4903756619403817,48
6,0.935,6.522915615045142,0.48993517045330154,48
6,0.936,6.518494684630006,0.4894924689610531,48
6,0.937,6.514077951872213,0.4890530489148988,48
6,0.938,6.509647149570889,0.4886141945629029,48
6,0.939,6.505184504161531,0.488176326254883,48
6,0.94,6.500727020976509,0.48773872679078145,48
6,0.941,6.496238346035739,0.4873028480586862,48
6,0.942,6.491737393681579,0.48686192982806165,48
6,0.943,6.487242592828495,0.4864266826340948,48
6,0.944,6.482735700720167,0.48599226990863587,48
6,0.945,6.4782170670015295,0.48555873829605545,48
6,0.946,6.4736689458207595,0.48512801773146835,48
6,0.947,6.469110270633192,0.484692978364965,48
6,0.948,6.4645594891388685,0.4842624266813712,48
6,0.949,6.459998377035287,0.48383294436075486,48
6,0.95,6.455427302085138,0.48340457973101714,48
6,0.951,6.4508285362140505,0.4829792575841729,48
6,0.952,6.446239129452898,0.48255320578598,48
6,0.953,6.441622771718104,0.4821300361650759,48
6,0.954,6.437016519578894,0.4817065412682763,48
6,0.955,6.43240216848634,0.48128441208063516,48
6,0.956,6.427743907243387,0.4808650809212688,48
6,0.957,6.423115477261489,0.48044577895691265,48
6,0.958,6.418480094471626,0.48002799486845893,48
6,0.959,6.4138381549038685,0.4796117791031392,48
6,0.96,6.409190057228557,0.4791971822915706,48
6,0.961,6.404536202681314,0.4787842552332993,48
6,0.962,6.399876994987331,0.4783730488820048,48
6,0.963,6.39519474114234,0.4779639958351653,48
6,0.964,6.390526525345989,0.4775563746202514,48
6,0.965,6.385854169915937,0.47715062799424107,48
6,0.966,6.381178088035951,0.4767468073668546,48
6,0.967,6.376498694984505,0.4763449642232558,48
6,0.968,6.371816408055004,0.47594515010737026,48
6,0.969,6.367131646475381,0.47554741660491723,48
6,0.97,6.362444831327047,0.47515181532616113,48
6,0.971,6.357756385463236,0.47475839788839297,48
6,0.972,6.353030535141553,0.4743691528969047,48
6,0.973,6.348341057962181,0.4739802161348106,48
6,0.974,6.343651204768352,0.47359361860307175,48
6,0.975,6.338961405215586,0.47320941176223,48
6,0.976,6.334272090302764,0.4728276469883936,48
6,0.977,6.32956559314464,0.472448609233702,48
6,0.978,6.324879022896968,0.4720718693259698,48
6,0.979,6.32017612651995,0.4717025337001968,48
6,0.98,6.315494015528962,0.4713309131056498,48
6,0.981,6.310796439064834,0.4709599760807923,48
6,0.982,6.306120510643729,0.47059386785904467,48
6,0.983,6.3014299812265895,0.470229944399216,48
6,0.984,6.296743866825644,0.46987105470951795,48
6,0.985,6.292080694726196,0.4695134995980549,48
6,0.986,6.287422317216396,0.46915889169104935,48
6,0.987,6.282751076489873,0.46880451604244167,48
6,0.988,6.278104089874575,0.4684560019578057,48
6,0.989,6.2734632107349455,0.46811058095000374,48
6,0.99,6.268810782065842,0.4677688611645714,48
6,0.991,6.264183921720375,0.4674297547981376,48
6,0.992,6.2595463841685826,0.46709702129918246,48
6,0.993,6.2549352872435415,0.46676435664437127,48
6,0.994,6.250332484349801,0.4664350241713836,48
6,0.995,6.245738417198479,0.46610906984698847,48
6,0.996,6.241135427880685,0.4657873110442349,48
6,0.997,6.236542533643505,0.4654687730768353,48
6,0.998,6.231978261800272,0.46515317773884357,48
6,0.999,6.227424463456704,0.4648411407573259,48
