bootstrap_sample,mean_coding_proportion,mean_coding_percent
639,0.2707907737677311,27.079077376773107
640,0.2831398903883245,28.31398903883245
641,0.267594081647897,26.7594081647897
642,0.2682569435813052,26.82569435813052
643,0.27464596886903264,27.464596886903266
644,0.29139674019242373,29.139674019242374
645,0.27918171900078165,27.918171900078164
646,0.2858376702293968,28.583767022939682
647,0.29290494019840946,29.290494019840946
648,0.26136162943254065,26.136162943254064
649,0.27537850220330695,27.537850220330697
650,0.2846105834062669,28.46105834062669
651,0.29188875067076486,29.188875067076488
652,0.2813470374485089,28.134703744850892
653,0.29591659474364407,29.591659474364405
654,0.29019040890758824,29.019040890758824
655,0.2848753057640125,28.487530576401248
656,0.30833117899687057,30.833117899687057
657,0.283118108278833,28.3118108278833
658,0.2913153824447567,29.131538244475667
659,0.3052215172972054,30.52215172972054
660,0.2975225032773318,29.752250327733183
661,0.2961697898244254,29.61697898244254
662,0.29260888482043107,29.260888482043107
663,0.3043333385020499,30.433333850204992
664,0.2810739077348223,28.107390773482233
665,0.30990293321603063,30.990293321603062
666,0.28452772728171366,28.452772728171364
667,0.25567232697959286,25.567232697959284
668,0.28487519845161774,28.487519845161774
669,0.2745804891814732,27.45804891814732
670,0.278256652688686,27.825665268868597
671,0.27948952106340785,27.948952106340784
672,0.26181630265993006,26.181630265993007
673,0.27866030689506405,27.866030689506406
674,0.30445924935994706,30.445924935994707
675,0.27492269217108206,27.492269217108205
676,0.3136649421504534,31.366494215045336
677,0.2659574391102733,26.59574391102733
678,0.3029730265091391,30.29730265091391
679,0.2694180427347671,26.94180427347671
680,0.2745383573965039,27.45383573965039
681,0.2937373917628915,29.37373917628915
682,0.2780987676945618,27.80987676945618
683,0.2897603441052203,28.97603441052203
684,0.29403970623753894,29.403970623753896
685,0.2609059867079978,26.090598670799782
686,0.28608486974009073,28.60848697400907
687,0.2819897930092972,28.19897930092972
688,0.26537554242361566,26.537554242361566
689,0.2826665470986246,28.26665470986246
690,0.28947473372916327,28.947473372916328
691,0.2810091692036197,28.100916920361968
692,0.3086529207286089,30.86529207286089
693,0.28280022980293584,28.280022980293584
694,0.29897879224681034,29.897879224681034
695,0.2886541188373883,28.86541188373883
696,0.2814659697926567,28.14659697926567
697,0.2903468933235628,29.03468933235628
698,0.2952107425042117,29.52107425042117
699,0.2889517212035741,28.895172120357408
700,0.2691051880770363,26.91051880770363
701,0.2813862220641882,28.138622206418816
702,0.2562530531318781,25.62530531318781
703,0.27400292177404045,27.400292177404044
704,0.2591711180525197,25.91711180525197
705,0.2703796505859162,27.037965058591617
706,0.3070269702496211,30.702697024962113
707,0.2742754400233868,27.427544002338678
708,0.2917011874942135,29.17011874942135
709,0.30219281529306824,30.219281529306823
710,0.28936522694679956,28.936522694679955
711,0.2885960229877496,28.859602298774963
712,0.30609342749114954,30.609342749114955
713,0.291168750688065,29.116875068806504
714,0.28670464494476017,28.67046449447602
715,0.30610385984894195,30.610385984894194
716,0.29324129254599135,29.324129254599136
717,0.29314671470832704,29.314671470832703
718,0.26845958251365126,26.845958251365126
719,0.2860028323639987,28.60028323639987
720,0.26438905472548807,26.438905472548807
721,0.2667813351800268,26.678133518002678
722,0.2817482980643851,28.174829806438513
723,0.26810534202334363,26.810534202334363
724,0.30005290363409554,30.005290363409554
725,0.27866595657293325,27.866595657293324
726,0.2913945222364227,29.13945222364227
727,0.2837164340125607,28.37164340125607
728,0.27756395144881607,27.75639514488161
729,0.27867213592057005,27.867213592057006
730,0.3002460991641805,30.02460991641805
731,0.3028448261579235,30.284482615792353
