trial_index,operand,number,TC1,TC2
25.0,2.0,9,0.10294796869879799,-0.931988735803316
26.0,1.0,7,-0.6850971471524266,1.965312232194656
26.0,2.0,3,-0.11626471621794662,-0.21222332021250823
27.0,1.0,2,-0.031248968015531203,0.005666983652906733
27.0,2.0,6,0.1853082628552614,-0.4913926806356452
28.0,2.0,9,-2.7678912165419454,1.2457354458467917
29.0,2.0,6,-1.3000477523333978,-0.04856317968869704
30.0,1.0,6,-1.0636369005095878,-0.32253706337588733
30.0,2.0,3,-0.06469747963350134,-0.7665621768683216
31.0,1.0,9,1.1181483140498507,-1.1026971383014526
32.0,1.0,4,-0.1295842911224396,-0.5407216609550055
32.0,2.0,5,-0.23090003211240742,-1.2169612293222722
33.0,1.0,5,0.5173493356633801,-0.12818380429690812
33.0,2.0,1,-0.7004493177438188,1.6263168709788112
34.0,2.0,2,-0.7487443465318869,-0.2732080830565269
35.0,1.0,7,0.46940775926094436,-1.4369986121397689
35.0,2.0,3,1.4369088802660628,-0.8829540491976591
36.0,1.0,6,-1.0816941732235796,-0.570738309173717
36.0,2.0,3,1.86850841413771,0.36664241421236654
37.0,2.0,3,-0.23090003211240742,-1.2169612293222722
38.0,1.0,2,-1.1850980523658907,1.3618523221059904
38.0,2.0,4,-0.7668016192458786,-0.5214093288543566
39.0,1.0,3,-0.5005064637336246,0.26523034950348434
40.0,1.0,5,-0.9351028896411893,1.6901427359619794
40.0,2.0,8,-0.23330255433779684,0.9861913776397785
41.0,2.0,9,-0.13433846308479633,2.3439352076175375
42.0,1.0,8,-0.11419305221846118,-0.01669374623160698
42.0,2.0,9,-0.8311046406883502,-0.7138041382241977
43.0,1.0,6,-1.5157352976332024,0.19778528087075403
43.0,2.0,5,0.4033474578920334,-1.4192454028055883
44.0,1.0,3,-0.5825523738170421,0.23031188702073657
44.0,2.0,2,1.382647121323079,-0.2909419947471436
45.0,1.0,8,-1.0994985141170086,1.1615073006882481
46.0,1.0,2,-1.3827118507988458,-0.947957745164604
46.0,2.0,3,-0.16665846292241934,0.5502028430224405
47.0,1.0,2,-0.49662787173105266,0.3825235406646047
47.0,2.0,5,-0.8346853227707342,2.3789400369274802
48.0,1.0,2,0.4033474578920334,-1.4192454028055883
48.0,2.0,1,-0.9330041717247847,-0.9718083813083072
