trial_index,operand,number,TC1,TC2
208.0,2.0,7,0.22608711317425104,-2.22516895120111
209.0,2.0,1,1.808427444257153,-0.12359116733205383
210.0,1.0,7,1.599852670449581,0.6174383250172586
210.0,2.0,4,0.42404937440974716,-0.10689860913812987
211.0,1.0,5,0.7378758450408253,-1.533286348388831
211.0,2.0,2,2.228391417273093,-2.0600046645982433
212.0,1.0,2,1.3452955447153496,-0.22933558346801247
213.0,2.0,2,0.451208230390963,0.356791844803511
214.0,1.0,4,1.2959247421295905,1.0122147329164346
214.0,2.0,1,-0.08152061567148222,-1.9354568676738964
215.0,2.0,3,0.8879804943861246,-0.13784886051345058
216.0,1.0,9,1.6145627418456159,-1.3236714057739707
216.0,2.0,7,-0.5102034426287201,-0.9113434426106695
217.0,1.0,6,-0.037363234743436564,-0.9336019898046314
217.0,2.0,6,-0.4799523479511769,-0.6361924235781902
218.0,1.0,1,0.4727062067345178,0.47923957753819063
218.0,2.0,7,1.8026105950445743,-0.3208223064225743
219.0,1.0,2,-0.04217476382838365,-0.024103590364926878
220.0,1.0,8,0.5378082665693928,0.5503416429558475
220.0,2.0,5,-1.6789729107231854,-0.7620181259377157
221.0,1.0,5,-0.2532839141845993,-0.5724530400369009
222.0,1.0,1,-2.0318513503889277,-3.3662275564363715
222.0,2.0,3,-0.48845954328731667,-1.9787909225735565
223.0,1.0,9,0.5017403226792712,0.07795948483284793
223.0,2.0,6,-1.09318889683828,-2.137374327589529
224.0,1.0,1,0.7645985440565847,1.0239076862719807
224.0,2.0,5,0.4775177358194649,-0.43025882190151393
225.0,2.0,5,-0.9644103885361679,1.1386364194978393
226.0,1.0,6,1.164749566724899,-0.9963157223542679
226.0,2.0,8,-0.4919879389491004,0.303252093054776
228.0,1.0,4,-0.029168117095518867,0.9027782174374952
228.0,2.0,7,0.22879332502326186,1.067230982766844
229.0,1.0,2,1.0512820244318966,1.2808620671427473
229.0,2.0,9,0.29216022874406744,-0.28774056134806464
230.0,1.0,7,0.19183957557178447,0.4195163357579444
230.0,2.0,2,-2.4874655089967734,-1.0890704380440805
231.0,2.0,8,0.5946809443636599,-0.4553397129634584
232.0,1.0,9,0.08799509144867619,0.8776973263755505
233.0,1.0,8,1.1301047012606247,0.45115743730205876
233.0,2.0,5,1.3106348135256254,-0.9288949978747946
234.0,1.0,1,-1.3624560939685462,-1.0430385052835711
234.0,2.0,9,0.2784396117502144,0.6130661339102811
235.0,2.0,9,-0.26318245649568706,0.45915829131462393
236.0,1.0,2,-0.7393210027703554,-0.5734679326237567
236.0,2.0,2,-0.2953246768622174,-1.0980547551339805
237.0,1.0,7,0.5199558263588907,1.2925550204982934
237.0,2.0,5,-0.8586053942759365,1.5064787177827377
238.0,1.0,5,1.442523959191305,-0.7480530456648599
238.0,2.0,5,-0.34398150918698805,-1.6841929418103008
239.0,1.0,1,0.2774342916225828,-0.493663404619944
239.0,2.0,1,0.6481493057733777,-0.7786999257268427
240.0,2.0,2,-1.236383797515445,-1.0594276921641568
241.0,2.0,2,0.21137704177821617,-0.28405922040988074
242.0,1.0,7,-0.07469844633127193,-0.6314961900531505
242.0,2.0,2,-0.26587280261924817,-0.6862090685902219
244.0,1.0,2,-0.9866540665916105,-1.4501879583022899
244.0,2.0,1,1.7999202489210133,-1.46618966632742
245.0,1.0,6,-1.6642469736017007,-0.5560952826658364
245.0,2.0,3,-1.7519787383393348,0.26491764299349346
246.0,1.0,2,0.40081624195212273,-1.6554199514053753
246.0,2.0,5,-1.168591391557009,0.15704173315834585
247.0,1.0,1,2.2126760257494262,-1.2256244723372391
247.0,2.0,7,0.5987785031876188,0.46285039065760486
248.0,1.0,6,3.358228227111717,-0.7764385572143297
248.0,2.0,3,-0.5392375585734733,-0.5100633499053268
249.0,1.0,9,0.6580637138099154,0.3367213169847414
249.0,2.0,1,-0.09255088654177421,0.11071718748929543
250.0,1.0,3,-0.9938622627791373,0.7267907329540805
250.0,2.0,8,0.011293597581334096,-0.3474638031283107
251.0,1.0,1,-0.49467828507266154,-0.8421152668500694
251.0,2.0,3,-0.5477447539096132,-1.852661848900693
252.0,1.0,2,0.4922436729409495,-0.22433597862963467
253.0,1.0,1,-1.2216578603939605,-0.8535048488922775
253.0,2.0,3,-0.7971990006922541,-0.6745161152346759
254.0,1.0,7,1.2240347773471956,-1.1224447960271313
254.0,2.0,2,-0.5245274871774385,-2.451173080696556
255.0,1.0,8,-0.3210763201430355,-1.7889224653594036
255.0,2.0,9,1.6319790250906616,0.027618797402754244
256.0,2.0,8,0.051373850121829094,-0.6478853769337363
